ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,ProtoForm,ProtoSet,APBM,BasicVocabulary,Morphemes
PBoM-242_wet-1,,PBoM,242_wet,"peepai-no, maa-",peepai-no,p e e p a i + n o,,Seifart2015,244,,^ p e e p a i - n o $,PBoM,"*peepai-no, *maa-",312,"(pɨ́ɨ́-ppai-ne), (mááí-ne), (mɯrííβe), (maxááβe), (reʔre), (ɯɯ́rɯ), (ɯɯrɯ́βe), (rerékkɯ)",,[]
PBoM-242_wet-2,,PBoM,242_wet,"peepai-no, maa-",maa-,m a a +,,Seifart2015,244,,^ m a a - $,PBoM,"*peepai-no, *maa-",312,"(pɨ́ɨ́-ppai-ne), (mááí-ne), (mɯrííβe), (maxááβe), (reʔre), (ɯɯ́rɯ), (ɯɯrɯ́βe), (rerékkɯ)",,[]
Bora-242_wet-1,,Bora,242_wet,"mahááβe, pʰɨ́ɨ́pʰá-ɲe",mahááβe,m a h !á/a !á/a β e,,Seifart2015,244,,^ m a h á á β e $,Bora,"*peepai-no, *maa-",312,,,['moist-inan']
Bora-242_wet-2,,Bora,242_wet,"mahááβe, pʰɨ́ɨ́pʰá-ɲe",pʰɨ́ɨ́pʰá-ɲe,pʰ !ɨ́/ɨ !ɨ́/ɨ pʰ !á/a + ɲ e,,Seifart2015,244,,^ pʰ ɨ́ ɨ́ pʰ á - ɲ e $,Bora,"*peepai-no, *maa-",312,,,['moist-inan']
Muinane-242_wet-1,,Muinane,242_wet,"mááɲo, ɸééɸa-ɲo",mááɲo,m !á/a !á/a ɲ o,Note: see 403,Seifart2015,244,,^ m á á ɲ o $,Muinane,"*peepai-no, *maa-",312,,,[]
Muinane-242_wet-2,,Muinane,242_wet,"mááɲo, ɸééɸa-ɲo",ɸééɸa-ɲo,ɸ !é/e !é/e ɸ a + ɲ o,Note: see 403,Seifart2015,244,,^ ɸ é é ɸ a - ɲ o $,Muinane,"*peepai-no, *maa-",312,,,[]
PBoM-243_wash-1,,PBoM,243_wash,nittɨ-,nittɨ-,n i t t ɨ +,,Seifart2015,245,,^ n i t t ɨ - $,PBoM,*nittɨ-,313,"*nittɯ́-(kɯ), (gáiʦáiʦaʔxɯ́kɯ, gáčáčaʔxɯ́kɯ), (íǰoáko), (íbɯ́nɯáko)",,[]
Bora-243_wash-1,,Bora,243_wash,nihtʰʲɯ,nihtʰʲɯ,n i h tʰʲ ɯ,,Seifart2015,245,,^ n i h tʰʲ ɯ $,Bora,*nittɨ-,313,,,[]
Muinane-243_wash-1,,Muinane,243_wash,níttɨ-ʔi,níttɨ-ʔi,n !í/i t t ɨ + ʔ i,Note: see 482,Seifart2015,245,,^ n í t t ɨ - ʔ i $,Muinane,*nittɨ-,313,,,[]
PBoM-244_worm-1,,PBoM,244_worm,hɨʔba,hɨʔba,h ɨ ʔ b a,,Seifart2015,246,,^ h ɨ ʔ b a $,PBoM,*hɨʔba,314,"*xɯ(ʔ)ɯ́ba, (čéʔói, čóʔói), (áppaiko), (…)",,[]
Bora-244_worm-1,,Bora,244_worm,ɯɯ́pa,ɯɯ́pa,ɯ !ɯ́/ɯ p a,,Seifart2015,246,,^ ɯ ɯ́ p a $,Bora,*hɨʔba,314,,,[]
Muinane-244_worm-1,,Muinane,244_worm,hɨ́ʔɨba,hɨ́ʔɨba,h !ɨ́/ɨ ʔ ɨ b a,,Seifart2015,246,,^ h ɨ́ ʔ ɨ b a $,Muinane,*hɨʔba,314,,,[]
PBoM-245_fur-1,,PBoM,245_fur,iʔhe-,iʔhe-,i ʔ h e +,,Seifart2015,247,,^ i ʔ h e - $,PBoM,*iʔhe-,316,"*ɨ́ʔxɨ́-(ʔono), *ɨ́ʔxɨ-(xɨ)",,[]
Bora-245_fur-1,,Bora,245_fur,ɨ́ʔhɨhɨ,ɨ́ʔhɨhɨ,!ɨ́/ɨ ʔ h ɨ h ɨ,,Seifart2015,247,,^ ɨ́ ʔ h ɨ h ɨ $,Bora,*iʔhe-,316,,,[]
Muinane-245_fur-1,,Muinane,245_fur,íhéʔene,íhéʔene,!í/i h !é/e ʔ e n e,"Note: see 10,243,270",Seifart2015,247,,^ í h é ʔ e n e $,Muinane,*iʔhe-,316,,,[]
PBoM-246_saliva-1,,PBoM,246_saliva,hɨɨ-,hɨɨ-,h ɨ ɨ +,,Seifart2015,248,,^ h ɨ ɨ - $,PBoM,*hɨɨ-,318,"*xɯ́ɯ-(rɨ), *xɯɯ-(ní-ba)",,[]
Bora-246_saliva-1,,Bora,246_saliva,"ɯɯnípa, ɯɯ́ni",ɯɯnípa,ɯ ɯ n !í/i p a,,Seifart2015,248,,^ ɯ ɯ n í p a $,Bora,*hɨɨ-,318,,,[]
Bora-246_saliva-2,,Bora,246_saliva,"ɯɯnípa, ɯɯ́ni",ɯɯ́ni,ɯ !ɯ́/ɯ n i,,Seifart2015,248,,^ ɯ ɯ́ n i $,Bora,*hɨɨ-,318,,,[]
Muinane-246_saliva-1,,Muinane,246_saliva,hɨ́ɨre,hɨ́ɨre,h !ɨ́/ɨ ɨ r e,,Seifart2015,248,,^ h ɨ́ ɨ r e $,Muinane,*hɨɨ-,318,,,[]
PBoM-247_milk-1,,PBoM,247_milk,mɨppaino-ppai()u,mɨppaino-ppaiu,m ɨ p p a i n o + p p a i u,,Seifart2015,249,,^ m ɨ p p a i n o - p p a i u $,PBoM,*mɨppaino-ppai()u,319,"*mɯ́ppáíne-ppáiko {breast-liquid,15,48}",,[]
Bora-247_milk-1,,Bora,247_milk,mɯ́hpʰáɲe-hpʰákʰʲo,mɯ́hpʰáɲe-hpʰákʰʲo,m !ɯ́/ɯ h pʰ !á/a ɲ e + h pʰ !á/a kʰʲ o,,Seifart2015,249,,^ m ɯ́ h pʰ á ɲ e - h pʰ á kʰʲ o $,Bora,*mɨppaino-ppai()u,319,,,['breast-liquid']
Muinane-247_milk-1,,Muinane,247_milk,mɨ́ɸaɲo-ɸáiʔu,mɨ́ɸaɲo-ɸáiʔu,m !ɨ́/ɨ ɸ a ɲ o + ɸ !á/a i ʔ u,,Seifart2015,249,,^ m ɨ́ ɸ a ɲ o - ɸ á i ʔ u $,Muinane,*mɨppaino-ppai()u,319,,,['breast-liquid']
PBoM-248_with-1,,PBoM,248_with,-ma,-ma,+ m a,,Seifart2015,250,,^ - m a $,PBoM,*-ma,320,"*-ma, (-ri)",,[]
Bora-248_with-1,,Bora,248_with,-ma,-ma,+ m a,,Seifart2015,250,,^ - m a $,Bora,*-ma,320,,,[]
Muinane-248_with-1,,Muinane,248_with,-ma,-ma,+ m a,,Seifart2015,250,,^ - m a $,Muinane,*-ma,320,,,[]
PBoM-249_in-1,,PBoM,249_in,paino,paino,p a i n o,,Seifart2015,251,,^ p a i n o $,PBoM,*paino,321,"(-βɯ), (paine)",Leipzig-Jakarta,[]
Bora-249_in-1,,Bora,249_in,pʰaɲe,pʰaɲe,pʰ a ɲ e,,Seifart2015,251,,^ pʰ a ɲ e $,Bora,*paino,321,,Leipzig-Jakarta,[]
Muinane-249_in-1,,Muinane,249_in,ɸaɲo,ɸaɲo,ɸ a ɲ o,,Seifart2015,251,,^ ɸ a ɲ o $,Muinane,*paino,321,,Leipzig-Jakarta,[]
PBoM-250_at-1,,PBoM,250_at,-βɨ,-βɨ,+ β ɨ,,Seifart2015,252,,^ - β ɨ $,PBoM,*-βɨ,322,"(ʦaʦíi), (-βɯ)",,[]
Bora-250_at-1,,Bora,250_at,-βɯ,-βɯ,+ β ɯ,,Seifart2015,252,,^ - β ɯ $,Bora,*-βɨ,322,,,"['adlative', 'case']"
Muinane-250_at-1,,Muinane,250_at,-βɨ,-βɨ,+ β ɨ,,Seifart2015,252,,^ - β ɨ $,Muinane,*-βɨ,322,,,[]
PBoM-251_if-1,,PBoM,251_if,-ʔaʧʧiihɨ,-ʔaʧʧiihɨ,+ ʔ a tʃ tʃ i i h ɨ,,Seifart2015,253,,^ - ʔ a ʧ ʧ i i h ɨ $,PBoM,*-ʔaʧʧiihɨ,323,"*-ʔaččííxɯ, (-ka)",,[]
Bora-251_if-1,,Bora,251_if,ʔahʧʰííhʲɯ,ʔahʧʰííhʲɯ,ʔ a h tʃʰ !í/i !í/i hʲ ɯ,,Seifart2015,253,,^ ʔ a h ʧʰ í í hʲ ɯ $,Bora,*-ʔaʧʧiihɨ,323,,,[]
Muinane-251_if-1,,Muinane,251_if,aʧʧihɨ,aʧʧihɨ,a tʃ tʃ i h ɨ,,Seifart2015,253,,^ a ʧ ʧ i h ɨ $,Muinane,*-ʔaʧʧiihɨ,323,,,[]
PBoM-252_child-1,,PBoM,252_child,ʦee-mo-no,ʦee-mo-no,ts e e + m o + n o,,Seifart2015,254,,^ ʦ e e - m o - n o $,PBoM,*ʦee-mo-no,327,"*ʦɨ́ɨ́-me-ne, *(gaí-píí)-ʦɨ́ɨ́",,[]
Bora-252_child-1,,Bora,252_child,ʦʰɨ́ɨ́-me-ne,ʦʰɨ́ɨ́-me-ne,tsʰ !ɨ́/ɨ !ɨ́/ɨ + m e + n e,,Seifart2015,254,,^ ʦʰ ɨ́ ɨ́ - m e - n e $,Bora,*ʦee-mo-no,327,,,['child-pl-inan']
Muinane-252_child-1,,Muinane,252_child,séémene,séémene,s !é/e !é/e m e n e,,Seifart2015,254,,^ s é é m e n e $,Muinane,*ʦee-mo-no,327,,,[]
PBoM-253_dark-1,,PBoM,253_dark,kɨβo-,kɨβo-,k ɨ β o +,,Seifart2015,255,,^ k ɨ β o - $,PBoM,*kɨβo-,328,"*kɯ́βé-ne, *kɯ́βéʔteé-né, *kɯ́βe-(ʦíí)",,[]
Bora-253_dark-1,,Bora,253_dark,kʰɯ́ɯ́βe-ne,kʰɯ́ɯ́βe-ne,kʰ !ɯ́/ɯ !ɯ́/ɯ β e + n e,,Seifart2015,255,,^ kʰ ɯ́ ɯ́ β e - n e $,Bora,*kɨβo-,328,,,[]
PBoM-254_wide-1,,PBoM,254_wide,kare-,kare-,k a r e +,,Seifart2015,256,,^ k a r e - $,PBoM,*kare-,330,"*k(a)rɨ́(ko)-né, (mítane)",Leipzig-Jakarta,[]
Bora-254_wide-1,,Bora,254_wide,kʰorɨ́ɨ́-né,kʰorɨ́ɨ́-né,kʰ o r !ɨ́/ɨ !ɨ́/ɨ + n !é/e,,Seifart2015,256,,^ kʰ o r ɨ́ ɨ́ - n é $,Bora,*kare-,330,,Leipzig-Jakarta,['wide-inan']
Muinane-254_wide-1,,Muinane,254_wide,kárékuno,kárékuno,k !á/a r !é/e k u n o,,Seifart2015,256,,^ k á r é k u n o $,Muinane,*kare-,330,,Leipzig-Jakarta,[]
PBoM-255_narrow-1,,PBoM,255_narrow,iihe,iihe,i i h e,,Seifart2015,257,,^ i i h e $,PBoM,*iihe,331,"*ɨɨxɨ́-né-(gáyɯ́), (ɯ́tʦíne), (áyane), (páyokke)",,[]
Bora-255_narrow-1,,Bora,255_narrow,ɨɨhɨ́,ɨɨhɨ́,ɨ ɨ h !ɨ́/ɨ,,Seifart2015,257,,^ ɨ ɨ h ɨ́ $,Bora,*iihe,331,,,[]
Muinane-255_narrow-1,,Muinane,255_narrow,ííhe-ne,ííhe-ne,!í/i !í/i h e + n e,,Seifart2015,257,,^ í í h e - n e $,Muinane,*iihe,331,,,[]
PBoM-256_thick-1,,PBoM,256_thick,peeme,peeme,p e e m e,,Seifart2015,258,,^ p e e m e $,PBoM,*peeme,334,*pɨɨ́mɨ-(ne),Leipzig-Jakarta,[]
Bora-256_thick-1,,Bora,256_thick,pʰɨɨ́mɨ,pʰɨɨ́mɨ,pʰ ɨ !ɨ́/ɨ m ɨ,,Seifart2015,258,,^ pʰ ɨ ɨ́ m ɨ $,Bora,*peeme,334,,Leipzig-Jakarta,[]
Muinane-256_thick-1,,Muinane,256_thick,ɸééme-ne,ɸééme-ne,ɸ !é/e !é/e m e + n e,,Seifart2015,258,,^ ɸ é é m e - n e $,Muinane,*peeme,334,,Leipzig-Jakarta,[]
PBoM-257_thin-1,,PBoM,257_thin,"ɨtʦi-,aini-",ɨtʦi-,ɨ t ts i +,,Seifart2015,259,,^ ɨ t ʦ i - $,PBoM,"*ɨtʦi-,aini-",335,"*ɯ́tʦi-(ne), aini-(ne)",,[]
PBoM-257_thin-2,,PBoM,257_thin,"ɨtʦi-,aini-",aini-,a i n i +,,Seifart2015,259,,^ a i n i - $,PBoM,"*ɨtʦi-,aini-",335,"*ɯ́tʦi-(ne), aini-(ne)",,[]
Bora-257_thin-1,,Bora,257_thin,"ani, ɯhʦʰi",ani,a n i,,Seifart2015,259,,^ a n i $,Bora,"*ɨtʦi-,aini-",335,,,[]
Bora-257_thin-2,,Bora,257_thin,"ani, ɯhʦʰi",ɯhʦʰi,ɯ h tsʰ i,,Seifart2015,259,,^ ɯ h ʦʰ i $,Bora,"*ɨtʦi-,aini-",335,,,[]
Muinane-257_thin-1,,Muinane,257_thin,"ɨ́sino, áɲino",ɨ́sino,!ɨ́/ɨ s i n o,,Seifart2015,259,,^ ɨ́ s i n o $,Muinane,"*ɨtʦi-,aini-",335,,,[]
Muinane-257_thin-2,,Muinane,257_thin,"ɨ́sino, áɲino",áɲino,!á/a ɲ i n o,,Seifart2015,259,,^ á ɲ i n o $,Muinane,"*ɨtʦi-,aini-",335,,,[]
PBoM-258_short-1,,PBoM,258_short,baaʔr()-no,baaʔr-no,b a a ʔ r + n o,,Seifart2015,260,,^ b a a ʔ r - n o $,PBoM,*baaʔr()-no,336,*bááʔrí-ne(-ɯ́βɯ́),,[]
Bora-258_short-1,,Bora,258_short,páʔríɲeɯ́βɯ́,páʔríɲeɯ́βɯ́,p !á/a ʔ r !í/i ɲ e !ɯ́/ɯ β !ɯ́/ɯ,,Seifart2015,260,,^ p á ʔ r í ɲ e ɯ́ β ɯ́ $,Bora,*baaʔr()-no,336,,,[]
Muinane-258_short-1,,Muinane,258_short,báárene,báárene,b !á/a !á/a r e n e,,Seifart2015,260,,^ b á á r e n e $,Muinane,*baaʔr()-no,336,,,[]
PBoM-259_dull-1,,PBoM,259_dull,ʦɨɨʔhe-βa-tɨ-no,ʦɨɨʔhe-βa-tɨ-no,ts ɨ ɨ ʔ h e + β a + t ɨ + n o,,Seifart2015,261,,^ ʦ ɨ ɨ ʔ h e - β a - t ɨ - n o $,PBoM,*ʦɨɨʔhe-βa-tɨ-no,338,"*ʦɯ́ɯ́ʔxɨ́βa-tɯ́-ne, (gíʔi-ne)",,[]
Bora-259_dull-1,,Bora,259_dull,ʦʰɯ́ʔhɨ́-βa-tʰɯ́-ne,ʦʰɯ́ʔhɨ́-βa-tʰɯ́-ne,tsʰ !ɯ́/ɯ ʔ h !ɨ́/ɨ + β a + tʰ !ɯ́/ɯ + n e,,Seifart2015,261,,^ ʦʰ ɯ́ ʔ h ɨ́ - β a - tʰ ɯ́ - n e $,Bora,*ʦɨɨʔhe-βa-tɨ-no,338,,,['sharp-have-neg-inan']
Muinane-259_dull-1,,Muinane,259_dull,sɨ́ɨ́he-βa-tɨ-no,sɨ́ɨ́he-βa-tɨ-no,s !ɨ́/ɨ !ɨ́/ɨ h e + β a + t ɨ + n o,,Seifart2015,261,,^ s ɨ́ ɨ́ h e - β a - t ɨ - n o $,Muinane,*ʦɨɨʔhe-βa-tɨ-no,338,,,[]
PBoM-260_sharp-1,,PBoM,260_sharp,ʦɨɨhe-βa,ʦɨɨhe-βa,ts ɨ ɨ h e + β a,,Seifart2015,262,,^ ʦ ɨ ɨ h e - β a $,PBoM,*ʦɨɨhe-βa,339,*ʦɯ́ɯ́ʔxɨβá-ne,,[]
Bora-260_sharp-1,,Bora,260_sharp,ʦʰɯ́ʔhɨ-βá-ne,ʦʰɯ́ʔhɨ-βá-ne,tsʰ !ɯ́/ɯ ʔ h ɨ + β !á/a + n e,,Seifart2015,262,,^ ʦʰ ɯ́ ʔ h ɨ - β á - n e $,Bora,*ʦɨɨhe-βa,339,,,['sharp-have-inan']
Muinane-260_sharp-1,,Muinane,260_sharp,sɨ́ɨ́héβano,sɨ́ɨ́héβano,s !ɨ́/ɨ !ɨ́/ɨ h !é/e β a n o,,Seifart2015,262,,^ s ɨ́ ɨ́ h é β a n o $,Muinane,*ʦɨɨhe-βa,339,,,[]
PBoM-261_dirty-1,,PBoM,261_dirty,"hiinɨ-βa-,beeβa-",hiinɨ-βa-,h i i n ɨ + β a +,,Seifart2015,263,,^ h i i n ɨ - β a - $,PBoM,"*hiinɨ-βa-,beeβa-",340,"*xiin(ɯ́)-βá-ne, *(βɨɨ)-βa-ne, *(mɯʔɯni)-βa-ne, *ɯ́diikk(o-ne), *ɯ́dííkk(ɯɯ́), (neʔni)",,[]
PBoM-261_dirty-2,,PBoM,261_dirty,"hiinɨ-βa-,beeβa-",beeβa-,b e e β a +,,Seifart2015,263,,^ b e e β a - $,PBoM,"*hiinɨ-βa-,beeβa-",340,"*xiin(ɯ́)-βá-ne, *(βɨɨ)-βa-ne, *(mɯʔɯni)-βa-ne, *ɯ́diikk(o-ne), *ɯ́dííkk(ɯɯ́), (neʔni)",,[]
Bora-261_dirty-1,,Bora,261_dirty,iiɲɯ́-βá-ne,iiɲɯ́-βá-ne,i i ɲ !ɯ́/ɯ + β !á/a + n e,,Seifart2015,263,,^ i i ɲ ɯ́ - β á - n e $,Bora,"*hiinɨ-βa-,beeβa-",340,,,"['earth-have-inan,', 'pɨɨβa']"
Muinane-261_dirty-1,,Muinane,261_dirty,"híínɨβano, bééβano",híínɨβano,h !í/i !í/i n ɨ β a n o,,Seifart2015,263,,^ h í í n ɨ β a n o $,Muinane,"*hiinɨ-βa-,beeβa-",340,,,[]
Muinane-261_dirty-2,,Muinane,261_dirty,"híínɨβano, bééβano",bééβano,b !é/e !é/e β a n o,,Seifart2015,263,,^ b é é β a n o $,Muinane,"*hiinɨ-βa-,beeβa-",340,,,[]
PBoM-262_rotten-1,,PBoM,262_rotten,tuukɨ-,tuukɨ-,t u u k ɨ +,,Seifart2015,264,,^ t u u k ɨ - $,PBoM,*tuukɨ-,341,"*tóókɯ-ne, (nókókoo-ne, nékékoo-ne), (rááraá), (čáxaaβé-né)",,[]
Bora-262_rotten-1,,Bora,262_rotten,tʰóókʰɯ-ne,tʰóókʰɯ-ne,tʰ !ó/o !ó/o kʰ ɯ + n e,,Seifart2015,264,,^ tʰ ó ó kʰ ɯ - n e $,Bora,*tuukɨ-,341,,,['rotten-inan']
Muinane-262_rotten-1,,Muinane,262_rotten,túúkɨ-no,túúkɨ-no,t !ú/u !ú/u k ɨ + n o,,Seifart2015,264,,^ t ú ú k ɨ - n o $,Muinane,*tuukɨ-,341,,,[]
PBoM-263_smooth-1,,PBoM,263_smooth,"p()rɨɨkɨ-,mooβa-",prɨɨkɨ-,p r ɨ ɨ k ɨ +,,Seifart2015,265,,^ p r ɨ ɨ k ɨ - $,PBoM,"*p()rɨɨkɨ-,*mooβa-",342,"*(p)(ai)rɯɯkɯ́-ne, *mééβa-ne, *rɯ(tɯ́)rɯ́(tɯ)-(ko-ne), (tɯ́ʔtɯ́-ríβa-tɯ́-ne)",,[]
PBoM-263_smooth-2,,PBoM,263_smooth,"p()rɨɨkɨ-,mooβa-",mooβa-,m o o β a +,,Seifart2015,265,,^ m o o β a - $,PBoM,"*p()rɨɨkɨ-,*mooβa-",342,"*(p)(ai)rɯɯkɯ́-ne, *mééβa-ne, *rɯ(tɯ́)rɯ́(tɯ)-(ko-ne), (tɯ́ʔtɯ́-ríβa-tɯ́-ne)",,[]
Bora-263_smooth-1,,Bora,263_smooth,"pʰɨ́rɯɯkʰɯ́-ne, mééβa-ne",pʰɨ́rɯɯkʰɯ́-ne,pʰ !ɨ́/ɨ r ɯ ɯ kʰ !ɯ́/ɯ + n e,,Seifart2015,265,,^ pʰ ɨ́ r ɯ ɯ kʰ ɯ́ - n e $,Bora,"*p()rɨɨkɨ-,*mooβa-",342,,,[]
Bora-263_smooth-2,,Bora,263_smooth,"pʰɨ́rɯɯkʰɯ́-ne, mééβa-ne",mééβa-ne,m !é/e !é/e β a + n e,,Seifart2015,265,,^ m é é β a - n e $,Bora,"*p()rɨɨkɨ-,*mooβa-",342,,,[]
Muinane-263_smooth-1,,Muinane,263_smooth,"párʲɨ́ɨ́kɨno, móóβano",párʲɨ́ɨ́kɨno,p !á/a rʲ !ɨ́/ɨ !ɨ́/ɨ k ɨ n o,,Seifart2015,265,,^ p á rʲ ɨ́ ɨ́ k ɨ n o $,Muinane,"*p()rɨɨkɨ-,*mooβa-",342,,,[]
Muinane-263_smooth-2,,Muinane,263_smooth,"párʲɨ́ɨ́kɨno, móóβano",móóβano,m !ó/o !ó/o β a n o,,Seifart2015,265,,^ m ó ó β a n o $,Muinane,"*p()rɨɨkɨ-,*mooβa-",342,,,[]
PBoM-264_straight-1,,PBoM,264_straight,ʦa-tɨkko-βo,ʦa-tɨkko-βo,ts a + t ɨ k k o + β o,,Seifart2015,266,,^ ʦ a - t ɨ k k o - β o $,PBoM,*ʦa-tɨkko-βo,343,*ʦa-tɯ́kkeβe,,[]
Bora-264_straight-1,,Bora,264_straight,ʦʰa-tʰɯ́hkʰe-βe,ʦʰa-tʰɯ́hkʰe-βe,tsʰ a + tʰ !ɯ́/ɯ h kʰ e + β e,,Seifart2015,266,,^ ʦʰ a - tʰ ɯ́ h kʰ e - β e $,Bora,*ʦa-tɨkko-βo,343,,,['one-straight-?']
Muinane-264_straight-1,,Muinane,264_straight,sá-tɨ́kko-βo,sá-tɨ́kko-βo,s !á/a + t !ɨ́/ɨ k k o + β o,,Seifart2015,266,,^ s á - t ɨ́ k k o - β o $,Muinane,*ʦa-tɨkko-βo,343,,,[]
PBoM-265_correct-1,,PBoM,265_correct,m()aa-,maa-,m a a +,,Seifart2015,267,,^ m a a - $,PBoM,*m()aa-,344,"*(tɯ́kkeβe-be) {343}, *(ɨ́)mɨáá-ne {343}",,[]
Bora-265_correct-1,,Bora,265_correct,ɨ́mɨáá-ne,ɨ́mɨáá-ne,!ɨ́/ɨ m ɨ !á/a !á/a + n e,,Seifart2015,267,,^ ɨ́ m ɨ á á - n e $,Bora,*m()aa-,344,,,['true-inan']
Muinane-265_correct-1,,Muinane,265_correct,míjáá-no,míjáá-no,m !í/i j !á/a !á/a + n o,Note =346,Seifart2015,267,,^ m í j á á - n o $,Muinane,*m()aa-,344,,,[]
PBoM-266_left-1,,PBoM,266_left,nani-,nani-,n a n i +,,Seifart2015,268,,^ n a n i - $,PBoM,*nani-,345,"*náni-(ʔɯge), *náni-(nékkɯ)",,[]
Bora-266_left-1,,Bora,266_left,náni-ɲéhkʰɯ,náni-ɲéhkʰɯ,n !á/a n i + ɲ !é/e h kʰ ɯ,,Seifart2015,268,,^ n á n i - ɲ é h kʰ ɯ $,Bora,*nani-,345,,,['left-side']
Muinane-266_left-1,,Muinane,266_left,nániʔɨgo,nániʔɨgo,n !á/a n i ʔ ɨ g o,,Seifart2015,268,,^ n á n i ʔ ɨ g o $,Muinane,*nani-,345,,,[]
PBoM-267_right-1,,PBoM,267_right,()m()a-,ma-,m a +,,Seifart2015,269,,^ m a - $,PBoM,*()m()a-,346,*(ɨ́)mɨ́a-(nage-ne). *(ɨ́)mɨá-(nekkɯ),,[]
Bora-267_right-1,,Bora,267_right,ɨ́mɨá-néhkʰɯ,ɨ́mɨá-néhkʰɯ,!ɨ́/ɨ m ɨ !á/a + n !é/e h kʰ ɯ,,Seifart2015,269,,^ ɨ́ m ɨ á - n é h kʰ ɯ $,Bora,*()m()a-,346,,,['right-side']
Muinane-267_right-1,,Muinane,267_right,ímíja-nagono,ímíja-nagono,!í/i m !í/i j a + n a g o n o,Note =344,Seifart2015,269,,^ í m í j a - n a g o n o $,Muinane,*()m()a-,346,,,[]
PBoM-268_old-1,,PBoM,268_old,"ʦɨk()-,koomo-",ʦɨk-,ts ɨ k +,,Seifart2015,270,,^ ʦ ɨ k - $,PBoM,"*ʦɨk()-,*koomo-",347,"*ʦɯ́k(ɯ́xeʔɯ)-ne, *ʦɯ́k(áa)-ne, *kéeme-(be) {246,47}, (kiǰaʔo-te), (amia-te)",Leipzig-Jakarta,[]
PBoM-268_old-2,,PBoM,268_old,"ʦɨk()-,koomo-",koomo-,k o o m o +,,Seifart2015,270,,^ k o o m o - $,PBoM,"*ʦɨk()-,*koomo-",347,"*ʦɯ́k(ɯ́xeʔɯ)-ne, *ʦɯ́k(áa)-ne, *kéeme-(be) {246,47}, (kiǰaʔo-te), (amia-te)",Leipzig-Jakarta,[]
Bora-268_old-1,,Bora,268_old,"ʦʰɯ́ɯ́kʰáa-ne, kʰeéme",ʦʰɯ́ɯ́kʰáa-ne,tsʰ !ɯ́/ɯ !ɯ́/ɯ kʰ !á/a a + n e,,Seifart2015,270,,^ ʦʰ ɯ́ ɯ́ kʰ á a - n e $,Bora,"*ʦɨk()-,*koomo-",347,,Leipzig-Jakarta,[]
Bora-268_old-2,,Bora,268_old,"ʦʰɯ́ɯ́kʰáa-ne, kʰeéme",kʰeéme,kʰ e !é/e m e,,Seifart2015,270,,^ kʰ e é m e $,Bora,"*ʦɨk()-,*koomo-",347,,Leipzig-Jakarta,[]
Muinane-268_old-1,,Muinane,268_old,"sɨ́kɨ́heʔɨno, kóomobo",sɨ́kɨ́heʔɨno,s !ɨ́/ɨ k !ɨ́/ɨ h e ʔ ɨ n o,Note = see 246,Seifart2015,270,,^ s ɨ́ k ɨ́ h e ʔ ɨ n o $,Muinane,"*ʦɨk()-,*koomo-",347,,Leipzig-Jakarta,[]
Muinane-268_old-2,,Muinane,268_old,"sɨ́kɨ́heʔɨno, kóomobo",kóomobo,k !ó/o o m o b o,Note = see 246,Seifart2015,270,,^ k ó o m o b o $,Muinane,"*ʦɨk()-,*koomo-",347,,Leipzig-Jakarta,[]
PBoM-269_pull-1,,PBoM,269_pull,giiɨkɨ,giiɨkɨ,g i i ɨ k ɨ,,Seifart2015,271,,^ g i i ɨ k ɨ $,PBoM,*giiɨkɨ,349,"*giiɯ́kɯ, (táǰári(ʔx)ɯ́kɯ)",,[]
Bora-269_pull-1,,Bora,269_pull,ʧiɯ́kʰɯ,ʧiɯ́kʰɯ,tʃ i !ɯ́/ɯ kʰ ɯ,,Seifart2015,271,,^ ʧ i ɯ́ kʰ ɯ $,Bora,*giiɨkɨ,349,,,[]
Muinane-269_pull-1,,Muinane,269_pull,gííjɨkɨ-ʔi,gííjɨkɨ-ʔi,g !í/i !í/i j ɨ k ɨ + ʔ i,,Seifart2015,271,,^ g í í j ɨ k ɨ - ʔ i $,Muinane,*giiɨkɨ,349,,,[]
PBoM-270_throw-1,,PBoM,270_throw,piku,piku,p i k u,,Seifart2015,272,,^ p i k u $,PBoM,*piku,351,"*piko, (gáino), (xɯkko), (gaáo), (gaagóo), (íččiβéʦo, ítʦiβéʦo), (kaʔpínɯ)",,[]
Bora-270_throw-1,,Bora,270_throw,pʰikʰʲo,pʰikʰʲo,pʰ i kʰʲ o,,Seifart2015,272,,^ pʰ i kʰʲ o $,Bora,*piku,351,,,['put']
Muinane-270_throw-1,,Muinane,270_throw,ɸíkú-ʔi,ɸíkú-ʔi,ɸ !í/i k !ú/u + ʔ i,,Seifart2015,272,,^ ɸ í k ú - ʔ i $,Muinane,*piku,351,,,['put-pred']
PBoM-271_hit-1,,PBoM,271_hit,iʤaaju,iʤaaju,i dʒ a a j u,,Seifart2015,273,,^ i ʤ a a j u $,PBoM,*iʤaaju,352,"*íǰaáyo, *gá-(βíríko), *gá-(nɯ́ɯ́kɯ), *gá-(póóβɨ), *gá-(paákko), *gá-(iáko), *gá-(pɯ́xɯʔxáko), (eʔnénɯ), (káitéiteʔxɯ́ko)",Leipzig-Jakarta,[]
